Country.Code,Country Name,Year,DEMOC,AUTOC,POLITY,POLITY2
NIC,Nicaragua,1961,0,8,-8,-8
NIC,Nicaragua,1962,0,8,-8,-8
NIC,Nicaragua,1963,0,8,-8,-8
NIC,Nicaragua,1964,0,8,-8,-8
NIC,Nicaragua,1965,0,8,-8,-8
NIC,Nicaragua,1966,0,8,-8,-8
NIC,Nicaragua,1967,0,8,-8,-8
NIC,Nicaragua,1968,0,8,-8,-8
NIC,Nicaragua,1969,0,8,-8,-8
NIC,Nicaragua,1970,0,8,-8,-8
NIC,Nicaragua,1971,0,8,-8,-8
NIC,Nicaragua,1972,0,8,-8,-8
NIC,Nicaragua,1973,0,8,-8,-8
NIC,Nicaragua,1974,0,8,-8,-8
NIC,Nicaragua,1975,0,8,-8,-8
NIC,Nicaragua,1976,0,8,-8,-8
NIC,Nicaragua,1977,0,8,-8,-8
NIC,Nicaragua,1978,0,8,-8,-8
NIC,Nicaragua,1979,-77,-77,-77,0
NIC,Nicaragua,1980,-77,-77,-77,0
NIC,Nicaragua,1981,0,5,-5,-5
NIC,Nicaragua,1982,0,5,-5,-5
NIC,Nicaragua,1983,0,5,-5,-5
NIC,Nicaragua,1984,1,2,-1,-1
NIC,Nicaragua,1985,1,2,-1,-1
NIC,Nicaragua,1986,1,2,-1,-1
NIC,Nicaragua,1987,1,2,-1,-1
NIC,Nicaragua,1988,1,2,-1,-1
NIC,Nicaragua,1989,1,2,-1,-1
NIC,Nicaragua,1990,6,0,6,6
NIC,Nicaragua,1991,6,0,6,6
NIC,Nicaragua,1992,6,0,6,6
NIC,Nicaragua,1993,6,0,6,6
NIC,Nicaragua,1994,6,0,6,6
NIC,Nicaragua,1995,8,0,8,8
NIC,Nicaragua,1996,8,0,8,8
NIC,Nicaragua,1997,8,0,8,8
NIC,Nicaragua,1998,8,0,8,8
NIC,Nicaragua,1999,8,0,8,8
NIC,Nicaragua,2000,8,0,8,8
NIC,Nicaragua,2001,8,0,8,8
NIC,Nicaragua,2002,8,0,8,8
NIC,Nicaragua,2003,8,0,8,8
NIC,Nicaragua,2004,8,0,8,8
NIC,Nicaragua,2005,8,0,8,8
NIC,Nicaragua,2006,8,0,8,8
NIC,Nicaragua,2007,9,0,9,9
NIC,Nicaragua,2008,9,0,9,9
NIC,Nicaragua,2009,9,0,9,9
NIC,Nicaragua,2010,9,0,9,9
COS,Costa Rica,1838,0,3,-3,-3
COS,Costa Rica,1839,0,3,-3,-3
COS,Costa Rica,1840,0,3,-3,-3
COS,Costa Rica,1841,2,1,1,1
COS,Costa Rica,1842,2,1,1,1
COS,Costa Rica,1843,2,1,1,1
COS,Costa Rica,1844,2,1,1,1
COS,Costa Rica,1845,2,1,1,1
COS,Costa Rica,1846,2,1,1,1
COS,Costa Rica,1847,2,1,1,1
COS,Costa Rica,1848,2,1,1,1
COS,Costa Rica,1849,2,1,1,1
COS,Costa Rica,1850,2,1,1,1
COS,Costa Rica,1851,2,1,1,1
COS,Costa Rica,1852,2,1,1,1
COS,Costa Rica,1853,3,0,3,3
COS,Costa Rica,1854,3,0,3,3
COS,Costa Rica,1855,3,0,3,3
COS,Costa Rica,1856,3,0,3,3
COS,Costa Rica,1857,3,0,3,3
COS,Costa Rica,1858,3,0,3,3
COS,Costa Rica,1859,3,0,3,3
COS,Costa Rica,1860,3,0,3,3
COS,Costa Rica,1861,3,0,3,3
COS,Costa Rica,1862,3,0,3,3
COS,Costa Rica,1863,3,0,3,3
COS,Costa Rica,1864,3,0,3,3
COS,Costa Rica,1865,3,0,3,3
COS,Costa Rica,1866,3,0,3,3
COS,Costa Rica,1867,5,0,5,5
COS,Costa Rica,1868,5,0,5,5
COS,Costa Rica,1869,5,0,5,5
COS,Costa Rica,1870,5,0,5,5
COS,Costa Rica,1871,5,0,5,5
COS,Costa Rica,1872,5,0,5,5
COS,Costa Rica,1873,5,0,5,5
COS,Costa Rica,1874,5,0,5,5
COS,Costa Rica,1875,6,0,6,6
COS,Costa Rica,1876,6,0,6,6
COS,Costa Rica,1877,6,0,6,6
COS,Costa Rica,1878,6,0,6,6
COS,Costa Rica,1879,6,0,6,6
COS,Costa Rica,1880,6,0,6,6
COS,Costa Rica,1881,6,0,6,6
COS,Costa Rica,1882,6,0,6,6
COS,Costa Rica,1883,7,0,7,7
COS,Costa Rica,1884,7,0,7,7
COS,Costa Rica,1885,7,0,7,7
COS,Costa Rica,1886,7,0,7,7
COS,Costa Rica,1887,7,0,7,7
COS,Costa Rica,1888,7,0,7,7
COS,Costa Rica,1889,7,0,7,7
COS,Costa Rica,1890,10,0,10,10
COS,Costa Rica,1891,10,0,10,10
COS,Costa Rica,1892,10,0,10,10
COS,Costa Rica,1893,10,0,10,10
COS,Costa Rica,1894,10,0,10,10
COS,Costa Rica,1895,10,0,10,10
COS,Costa Rica,1896,10,0,10,10
COS,Costa Rica,1897,10,0,10,10
COS,Costa Rica,1898,10,0,10,10
COS,Costa Rica,1899,10,0,10,10
COS,Costa Rica,1900,10,0,10,10
COS,Costa Rica,1901,10,0,10,10
COS,Costa Rica,1902,10,0,10,10
COS,Costa Rica,1903,10,0,10,10
COS,Costa Rica,1904,10,0,10,10
COS,Costa Rica,1905,10,0,10,10
COS,Costa Rica,1906,10,0,10,10
COS,Costa Rica,1907,10,0,10,10
COS,Costa Rica,1908,10,0,10,10
COS,Costa Rica,1909,10,0,10,10
COS,Costa Rica,1910,10,0,10,10
COS,Costa Rica,1911,10,0,10,10
COS,Costa Rica,1912,10,0,10,10
COS,Costa Rica,1913,10,0,10,10
COS,Costa Rica,1914,10,0,10,10
COS,Costa Rica,1915,10,0,10,10
COS,Costa Rica,1916,10,0,10,10
COS,Costa Rica,1917,10,0,10,10
COS,Costa Rica,1918,10,0,10,10
COS,Costa Rica,1919,10,0,10,10
COS,Costa Rica,1920,10,0,10,10
COS,Costa Rica,1921,10,0,10,10
COS,Costa Rica,1922,10,0,10,10
COS,Costa Rica,1923,10,0,10,10
COS,Costa Rica,1924,10,0,10,10
COS,Costa Rica,1925,10,0,10,10
COS,Costa Rica,1926,10,0,10,10
COS,Costa Rica,1927,10,0,10,10
COS,Costa Rica,1928,10,0,10,10
COS,Costa Rica,1929,10,0,10,10
COS,Costa Rica,1930,10,0,10,10
COS,Costa Rica,1931,10,0,10,10
COS,Costa Rica,1932,10,0,10,10
COS,Costa Rica,1933,10,0,10,10
COS,Costa Rica,1934,10,0,10,10
COS,Costa Rica,1935,10,0,10,10
COS,Costa Rica,1936,10,0,10,10
COS,Costa Rica,1937,10,0,10,10
COS,Costa Rica,1938,10,0,10,10
COS,Costa Rica,1939,10,0,10,10
COS,Costa Rica,1940,10,0,10,10
COS,Costa Rica,1941,10,0,10,10
COS,Costa Rica,1942,10,0,10,10
COS,Costa Rica,1943,10,0,10,10
COS,Costa Rica,1944,10,0,10,10
COS,Costa Rica,1945,10,0,10,10
COS,Costa Rica,1946,10,0,10,10
COS,Costa Rica,1947,10,0,10,10
COS,Costa Rica,1948,10,0,10,10
COS,Costa Rica,1949,10,0,10,10
COS,Costa Rica,1950,10,0,10,10
COS,Costa Rica,1951,10,0,10,10
COS,Costa Rica,1952,10,0,10,10
COS,Costa Rica,1953,10,0,10,10
COS,Costa Rica,1954,10,0,10,10
COS,Costa Rica,1955,10,0,10,10
COS,Costa Rica,1956,10,0,10,10
COS,Costa Rica,1957,10,0,10,10
COS,Costa Rica,1958,10,0,10,10
COS,Costa Rica,1959,10,0,10,10
COS,Costa Rica,1960,10,0,10,10
COS,Costa Rica,1961,10,0,10,10
COS,Costa Rica,1962,10,0,10,10
COS,Costa Rica,1963,10,0,10,10
COS,Costa Rica,1964,10,0,10,10
COS,Costa Rica,1965,10,0,10,10
COS,Costa Rica,1966,10,0,10,10
COS,Costa Rica,1967,10,0,10,10
COS,Costa Rica,1968,10,0,10,10
COS,Costa Rica,1969,10,0,10,10
COS,Costa Rica,1970,10,0,10,10
COS,Costa Rica,1971,10,0,10,10
COS,Costa Rica,1972,10,0,10,10
COS,Costa Rica,1973,10,0,10,10
COS,Costa Rica,1974,10,0,10,10
COS,Costa Rica,1975,10,0,10,10
COS,Costa Rica,1976,10,0,10,10
COS,Costa Rica,1977,10,0,10,10
COS,Costa Rica,1978,10,0,10,10
COS,Costa Rica,1979,10,0,10,10
COS,Costa Rica,1980,10,0,10,10
COS,Costa Rica,1981,10,0,10,10
COS,Costa Rica,1982,10,0,10,10
COS,Costa Rica,1983,10,0,10,10
COS,Costa Rica,1984,10,0,10,10
COS,Costa Rica,1985,10,0,10,10
COS,Costa Rica,1986,10,0,10,10
COS,Costa Rica,1987,10,0,10,10
COS,Costa Rica,1988,10,0,10,10
COS,Costa Rica,1989,10,0,10,10
COS,Costa Rica,1990,10,0,10,10
COS,Costa Rica,1991,10,0,10,10
COS,Costa Rica,1992,10,0,10,10
COS,Costa Rica,1993,10,0,10,10
COS,Costa Rica,1994,10,0,10,10
COS,Costa Rica,1995,10,0,10,10
COS,Costa Rica,1996,10,0,10,10
COS,Costa Rica,1997,10,0,10,10
COS,Costa Rica,1998,10,0,10,10
COS,Costa Rica,1999,10,0,10,10
COS,Costa Rica,2000,10,0,10,10
COS,Costa Rica,2001,10,0,10,10
COS,Costa Rica,2002,10,0,10,10
COS,Costa Rica,2003,10,0,10,10
COS,Costa Rica,2004,10,0,10,10
COS,Costa Rica,2005,10,0,10,10
COS,Costa Rica,2006,10,0,10,10
COS,Costa Rica,2007,10,0,10,10
COS,Costa Rica,2008,10,0,10,10
COS,Costa Rica,2009,10,0,10,10
COS,Costa Rica,2010,10,0,10,10
PAN,Panama,1903,0,3,-3,-3
PAN,Panama,1904,0,3,-3,-3
PAN,Panama,1905,0,3,-3,-3
PAN,Panama,1906,0,3,-3,-3
PAN,Panama,1907,0,3,-3,-3
PAN,Panama,1908,0,3,-3,-3
PAN,Panama,1909,0,3,-3,-3
PAN,Panama,1910,0,3,-3,-3
PAN,Panama,1911,0,3,-3,-3
PAN,Panama,1912,0,3,-3,-3
PAN,Panama,1913,0,3,-3,-3
PAN,Panama,1914,0,3,-3,-3
PAN,Panama,1915,0,3,-3,-3
PAN,Panama,1916,0,3,-3,-3
PAN,Panama,1917,0,3,-3,-3
PAN,Panama,1918,0,3,-3,-3
PAN,Panama,1919,0,3,-3,-3
PAN,Panama,1920,0,3,-3,-3
PAN,Panama,1921,0,3,-3,-3
PAN,Panama,1922,0,3,-3,-3
PAN,Panama,1923,0,3,-3,-3
PAN,Panama,1924,0,3,-3,-3
PAN,Panama,1925,0,3,-3,-3
PAN,Panama,1926,0,3,-3,-3
PAN,Panama,1927,0,3,-3,-3
PAN,Panama,1928,0,3,-3,-3
PAN,Panama,1929,0,3,-3,-3
PAN,Panama,1930,0,3,-3,-3
PAN,Panama,1931,0,3,-3,-3
PAN,Panama,1932,0,3,-3,-3
PAN,Panama,1933,0,3,-3,-3
PAN,Panama,1934,0,3,-3,-3
PAN,Panama,1935,0,3,-3,-3
PAN,Panama,1936,0,3,-3,-3
PAN,Panama,1937,0,3,-3,-3
PAN,Panama,1938,0,3,-3,-3
PAN,Panama,1939,0,3,-3,-3
PAN,Panama,1940,0,3,-3,-3
PAN,Panama,1941,0,3,-3,-3
PAN,Panama,1942,0,3,-3,-3
PAN,Panama,1943,0,3,-3,-3
PAN,Panama,1944,0,3,-3,-3
PAN,Panama,1945,0,3,-3,-3
PAN,Panama,1946,0,3,-3,-3
PAN,Panama,1947,0,3,-3,-3
PAN,Panama,1948,0,3,-3,-3
PAN,Panama,1949,1,2,-1,-1
PAN,Panama,1950,1,2,-1,-1
PAN,Panama,1951,1,2,-1,-1
PAN,Panama,1952,1,2,-1,-1
PAN,Panama,1953,1,2,-1,-1
PAN,Panama,1954,1,2,-1,-1
PAN,Panama,1955,5,1,4,4
PAN,Panama,1956,5,1,4,4
PAN,Panama,1957,5,1,4,4
PAN,Panama,1958,5,1,4,4
PAN,Panama,1959,5,1,4,4
PAN,Panama,1960,5,1,4,4
PAN,Panama,1961,5,1,4,4
PAN,Panama,1962,5,1,4,4
PAN,Panama,1963,5,1,4,4
PAN,Panama,1964,5,1,4,4
PAN,Panama,1965,5,1,4,4
PAN,Panama,1966,5,1,4,4
PAN,Panama,1967,5,1,4,4
PAN,Panama,1968,0,7,-7,-7
PAN,Panama,1969,0,7,-7,-7
PAN,Panama,1970,0,7,-7,-7
PAN,Panama,1971,0,7,-7,-7
PAN,Panama,1972,0,7,-7,-7
PAN,Panama,1973,0,7,-7,-7
PAN,Panama,1974,0,7,-7,-7
PAN,Panama,1975,0,7,-7,-7
PAN,Panama,1976,0,7,-7,-7
PAN,Panama,1977,0,7,-7,-7
PAN,Panama,1978,0,6,-6,-6
PAN,Panama,1979,0,6,-6,-6
PAN,Panama,1980,0,6,-6,-6
PAN,Panama,1981,0,6,-6,-6
PAN,Panama,1982,0,5,-5,-5
PAN,Panama,1983,0,5,-5,-5
PAN,Panama,1984,0,6,-6,-6
PAN,Panama,1985,0,6,-6,-6
PAN,Panama,1986,0,6,-6,-6
PAN,Panama,1987,0,8,-8,-8
PAN,Panama,1988,0,8,-8,-8
PAN,Panama,1989,8,0,8,8
PAN,Panama,1990,8,0,8,8
PAN,Panama,1991,8,0,8,8
PAN,Panama,1992,8,0,8,8
PAN,Panama,1993,8,0,8,8
PAN,Panama,1994,9,0,9,9
PAN,Panama,1995,9,0,9,9
PAN,Panama,1996,9,0,9,9
PAN,Panama,1997,9,0,9,9
PAN,Panama,1998,9,0,9,9
PAN,Panama,1999,9,0,9,9
PAN,Panama,2000,9,0,9,9
PAN,Panama,2001,9,0,9,9
PAN,Panama,2002,9,0,9,9
PAN,Panama,2003,9,0,9,9
PAN,Panama,2004,9,0,9,9
PAN,Panama,2005,9,0,9,9
PAN,Panama,2006,9,0,9,9
PAN,Panama,2007,9,0,9,9
PAN,Panama,2008,9,0,9,9
PAN,Panama,2009,9,0,9,9
PAN,Panama,2010,9,0,9,9
GCL,Gran Colombia,1821,1,2,-1,-1
GCL,Gran Colombia,1822,1,2,-1,-1
GCL,Gran Colombia,1823,1,2,-1,-1
GCL,Gran Colombia,1824,1,2,-1,-1
GCL,Gran Colombia,1825,1,2,-1,-1
GCL,Gran Colombia,1826,1,2,-1,-1
GCL,Gran Colombia,1827,1,2,-1,-1
GCL,Gran Colombia,1828,1,6,-5,-5
GCL,Gran Colombia,1829,1,6,-5,-5
GCL,Gran Colombia,1830,1,6,-5,-5
GCL,Gran Colombia,1831,-88,-88,-88,-5
GCL,Gran Colombia,1832,-88,-88,-88,-5
COL,Colombia,1832,4,2,2,2
COL,Colombia,1833,4,2,2,2
COL,Colombia,1834,4,2,2,2
COL,Colombia,1835,4,2,2,2
COL,Colombia,1836,4,2,2,2
COL,Colombia,1837,4,2,2,2
COL,Colombia,1838,4,2,2,2
COL,Colombia,1839,4,2,2,2
COL,Colombia,1840,4,2,2,2
COL,Colombia,1841,4,2,2,2
COL,Colombia,1842,4,2,2,2
COL,Colombia,1843,4,2,2,2
COL,Colombia,1844,4,2,2,2
COL,Colombia,1845,4,2,2,2
COL,Colombia,1846,4,2,2,2
COL,Colombia,1847,4,2,2,2
COL,Colombia,1848,4,2,2,2
COL,Colombia,1849,4,2,2,2
COL,Colombia,1850,4,2,2,2
COL,Colombia,1851,4,2,2,2
COL,Colombia,1852,4,2,2,2
COL,Colombia,1853,4,2,2,2
COL,Colombia,1854,4,2,2,2
COL,Colombia,1855,4,2,2,2
COL,Colombia,1856,4,2,2,2
COL,Colombia,1857,4,2,2,2
COL,Colombia,1858,4,2,2,2
COL,Colombia,1859,4,2,2,2
COL,Colombia,1860,-77,-77,-77,0
COL,Colombia,1861,1,6,-5,-5
COL,Colombia,1862,1,6,-5,-5
COL,Colombia,1863,1,6,-5,-5
COL,Colombia,1864,1,6,-5,-5
COL,Colombia,1865,1,6,-5,-5
COL,Colombia,1866,1,6,-5,-5
COL,Colombia,1867,8,0,8,8
COL,Colombia,1868,8,0,8,8
COL,Colombia,1869,8,0,8,8
COL,Colombia,1870,8,0,8,8
COL,Colombia,1871,8,0,8,8
COL,Colombia,1872,8,0,8,8
COL,Colombia,1873,8,0,8,8
COL,Colombia,1874,8,0,8,8
COL,Colombia,1875,8,0,8,8
COL,Colombia,1876,8,0,8,8
COL,Colombia,1877,8,0,8,8
COL,Colombia,1878,8,0,8,8
COL,Colombia,1879,8,0,8,8
COL,Colombia,1880,8,0,8,8
COL,Colombia,1881,8,0,8,8
COL,Colombia,1882,8,0,8,8
COL,Colombia,1883,8,0,8,8
COL,Colombia,1884,8,0,8,8
COL,Colombia,1885,8,0,8,8
COL,Colombia,1886,1,4,-3,-3
COL,Colombia,1887,1,4,-3,-3
COL,Colombia,1888,1,4,-3,-3
COL,Colombia,1889,1,4,-3,-3
COL,Colombia,1890,1,4,-3,-3
COL,Colombia,1891,1,4,-3,-3
COL,Colombia,1892,1,4,-3,-3
COL,Colombia,1893,1,4,-3,-3
COL,Colombia,1894,1,4,-3,-3
COL,Colombia,1895,1,4,-3,-3
COL,Colombia,1896,1,4,-3,-3
COL,Colombia,1897,1,4,-3,-3
COL,Colombia,1898,1,4,-3,-3
COL,Colombia,1899,1,4,-3,-3
COL,Colombia,1900,3,3,0,0
COL,Colombia,1901,3,3,0,0
COL,Colombia,1902,3,3,0,0
COL,Colombia,1903,3,3,0,0
COL,Colombia,1904,1,6,-5,-5
COL,Colombia,1905,1,6,-5,-5
COL,Colombia,1906,1,6,-5,-5
COL,Colombia,1907,1,6,-5,-5
COL,Colombia,1908,1,6,-5,-5
COL,Colombia,1909,1,6,-5,-5
COL,Colombia,1910,1,6,-5,-5
COL,Colombia,1911,1,6,-5,-5
COL,Colombia,1912,1,6,-5,-5
COL,Colombia,1913,1,6,-5,-5
COL,Colombia,1914,1,6,-5,-5
COL,Colombia,1915,1,6,-5,-5
COL,Colombia,1916,1,6,-5,-5
COL,Colombia,1917,1,6,-5,-5
COL,Colombia,1918,1,6,-5,-5
COL,Colombia,1919,1,6,-5,-5
COL,Colombia,1920,1,6,-5,-5
COL,Colombia,1921,1,6,-5,-5
COL,Colombia,1922,1,6,-5,-5
COL,Colombia,1923,1,6,-5,-5
COL,Colombia,1924,1,6,-5,-5
COL,Colombia,1925,1,6,-5,-5
COL,Colombia,1926,1,6,-5,-5
COL,Colombia,1927,1,6,-5,-5
COL,Colombia,1928,1,6,-5,-5
COL,Colombia,1929,1,6,-5,-5
COL,Colombia,1930,6,1,5,5
COL,Colombia,1931,6,1,5,5
COL,Colombia,1932,6,1,5,5
COL,Colombia,1933,6,1,5,5
COL,Colombia,1934,6,1,5,5
COL,Colombia,1935,6,1,5,5
COL,Colombia,1936,6,1,5,5
COL,Colombia,1937,6,1,5,5
COL,Colombia,1938,6,1,5,5
COL,Colombia,1939,6,1,5,5
COL,Colombia,1940,6,1,5,5
COL,Colombia,1941,6,1,5,5
COL,Colombia,1942,6,1,5,5
COL,Colombia,1943,6,1,5,5
COL,Colombia,1944,6,1,5,5
COL,Colombia,1945,6,1,5,5
COL,Colombia,1946,6,1,5,5
COL,Colombia,1947,6,1,5,5
COL,Colombia,1948,1,6,-5,-5
COL,Colombia,1949,1,6,-5,-5
COL,Colombia,1950,1,6,-5,-5
COL,Colombia,1951,1,6,-5,-5
COL,Colombia,1952,1,6,-5,-5
COL,Colombia,1953,1,6,-5,-5
COL,Colombia,1954,1,6,-5,-5
COL,Colombia,1955,1,6,-5,-5
COL,Colombia,1956,1,6,-5,-5
COL,Colombia,1957,7,0,7,7
COL,Colombia,1958,7,0,7,7
COL,Colombia,1959,7,0,7,7
COL,Colombia,1960,7,0,7,7
COL,Colombia,1961,7,0,7,7
COL,Colombia,1962,7,0,7,7
COL,Colombia,1963,7,0,7,7
COL,Colombia,1964,7,0,7,7
COL,Colombia,1965,7,0,7,7
COL,Colombia,1966,7,0,7,7
COL,Colombia,1967,7,0,7,7
COL,Colombia,1968,7,0,7,7
COL,Colombia,1969,7,0,7,7
COL,Colombia,1970,7,0,7,7
COL,Colombia,1971,7,0,7,7
COL,Colombia,1972,7,0,7,7
COL,Colombia,1973,7,0,7,7
COL,Colombia,1974,8,0,8,8
COL,Colombia,1975,8,0,8,8
COL,Colombia,1976,8,0,8,8
COL,Colombia,1977,8,0,8,8
COL,Colombia,1978,8,0,8,8
COL,Colombia,1979,8,0,8,8
COL,Colombia,1980,8,0,8,8
COL,Colombia,1981,8,0,8,8
COL,Colombia,1982,8,0,8,8
COL,Colombia,1983,8,0,8,8
COL,Colombia,1984,8,0,8,8
COL,Colombia,1985,8,0,8,8
COL,Colombia,1986,8,0,8,8
COL,Colombia,1987,8,0,8,8
COL,Colombia,1988,8,0,8,8
COL,Colombia,1989,8,0,8,8
COL,Colombia,1990,8,0,8,8
COL,Colombia,1991,9,0,9,9
COL,Colombia,1992,9,0,9,9
COL,Colombia,1993,9,0,9,9
COL,Colombia,1994,9,0,9,9
COL,Colombia,1995,7,0,7,7
COL,Colombia,1996,7,0,7,7
COL,Colombia,1997,7,0,7,7
COL,Colombia,1998,7,0,7,7
COL,Colombia,1999,7,0,7,7
COL,Colombia,2000,7,0,7,7
COL,Colombia,2001,7,0,7,7
COL,Colombia,2002,7,0,7,7
COL,Colombia,2003,7,0,7,7
COL,Colombia,2004,7,0,7,7
COL,Colombia,2005,7,0,7,7
COL,Colombia,2006,7,0,7,7
COL,Colombia,2007,7,0,7,7
COL,Colombia,2008,7,0,7,7
COL,Colombia,2009,7,0,7,7
COL,Colombia,2010,7,0,7,7
VEN,Venezuela,1830,1,6,-5,-5
VEN,Venezuela,1831,1,6,-5,-5
VEN,Venezuela,1832,1,6,-5,-5
VEN,Venezuela,1833,1,6,-5,-5
VEN,Venezuela,1834,1,6,-5,-5
VEN,Venezuela,1835,1,6,-5,-5
VEN,Venezuela,1836,1,6,-5,-5
VEN,Venezuela,1837,1,6,-5,-5
VEN,Venezuela,1838,1,6,-5,-5
VEN,Venezuela,1839,1,6,-5,-5
VEN,Venezuela,1840,1,6,-5,-5
VEN,Venezuela,1841,1,6,-5,-5
VEN,Venezuela,1842,1,6,-5,-5
VEN,Venezuela,1843,1,6,-5,-5
VEN,Venezuela,1844,1,6,-5,-5
VEN,Venezuela,1845,1,6,-5,-5
VEN,Venezuela,1846,1,6,-5,-5
VEN,Venezuela,1847,1,6,-5,-5
VEN,Venezuela,1848,1,6,-5,-5
VEN,Venezuela,1849,1,6,-5,-5
VEN,Venezuela,1850,1,6,-5,-5
VEN,Venezuela,1851,1,6,-5,-5
VEN,Venezuela,1852,1,6,-5,-5
VEN,Venezuela,1853,1,6,-5,-5
VEN,Venezuela,1854,1,6,-5,-5
VEN,Venezuela,1855,1,6,-5,-5
VEN,Venezuela,1856,1,6,-5,-5
VEN,Venezuela,1857,1,6,-5,-5
VEN,Venezuela,1858,1,6,-5,-5
VEN,Venezuela,1859,1,6,-5,-5
VEN,Venezuela,1860,1,6,-5,-5
VEN,Venezuela,1861,1,6,-5,-5
VEN,Venezuela,1862,1,6,-5,-5
VEN,Venezuela,1863,1,6,-5,-5
VEN,Venezuela,1864,1,6,-5,-5
VEN,Venezuela,1865,1,6,-5,-5
VEN,Venezuela,1866,1,6,-5,-5
VEN,Venezuela,1867,1,6,-5,-5
VEN,Venezuela,1868,1,6,-5,-5
VEN,Venezuela,1869,1,6,-5,-5
VEN,Venezuela,1870,1,6,-5,-5
VEN,Venezuela,1871,1,6,-5,-5
VEN,Venezuela,1872,1,6,-5,-5
VEN,Venezuela,1873,1,6,-5,-5
VEN,Venezuela,1874,1,6,-5,-5
VEN,Venezuela,1875,1,6,-5,-5
VEN,Venezuela,1876,1,6,-5,-5
VEN,Venezuela,1877,1,6,-5,-5
VEN,Venezuela,1878,1,6,-5,-5
VEN,Venezuela,1879,1,6,-5,-5
VEN,Venezuela,1880,1,6,-5,-5
VEN,Venezuela,1881,1,5,-4,-4
VEN,Venezuela,1882,1,5,-4,-4
VEN,Venezuela,1883,1,5,-4,-4
VEN,Venezuela,1884,1,5,-4,-4
VEN,Venezuela,1885,1,5,-4,-4
VEN,Venezuela,1886,1,5,-4,-4
VEN,Venezuela,1887,1,5,-4,-4
VEN,Venezuela,1888,1,5,-4,-4
VEN,Venezuela,1889,1,5,-4,-4
VEN,Venezuela,1890,1,5,-4,-4
VEN,Venezuela,1891,1,5,-4,-4
VEN,Venezuela,1892,1,4,-3,-3
VEN,Venezuela,1893,1,4,-3,-3
VEN,Venezuela,1894,1,4,-3,-3
VEN,Venezuela,1895,1,4,-3,-3
VEN,Venezuela,1896,1,4,-3,-3
VEN,Venezuela,1897,1,4,-3,-3
VEN,Venezuela,1898,1,4,-3,-3
VEN,Venezuela,1899,1,4,-3,-3
VEN,Venezuela,1900,1,4,-3,-3
VEN,Venezuela,1901,1,4,-3,-3
VEN,Venezuela,1902,1,4,-3,-3
VEN,Venezuela,1903,1,4,-3,-3
VEN,Venezuela,1904,1,4,-3,-3
VEN,Venezuela,1905,1,4,-3,-3
VEN,Venezuela,1906,1,4,-3,-3
VEN,Venezuela,1907,1,4,-3,-3
VEN,Venezuela,1908,1,4,-3,-3
VEN,Venezuela,1909,0,6,-6,-6
VEN,Venezuela,1910,0,6,-6,-6
VEN,Venezuela,1911,0,6,-6,-6
VEN,Venezuela,1912,0,6,-6,-6
VEN,Venezuela,1913,0,6,-6,-6
VEN,Venezuela,1914,0,6,-6,-6
VEN,Venezuela,1915,0,6,-6,-6
VEN,Venezuela,1916,0,6,-6,-6
VEN,Venezuela,1917,0,6,-6,-6
VEN,Venezuela,1918,0,6,-6,-6
VEN,Venezuela,1919,0,6,-6,-6
VEN,Venezuela,1920,0,9,-9,-9
VEN,Venezuela,1921,0,9,-9,-9
VEN,Venezuela,1922,0,9,-9,-9
VEN,Venezuela,1923,0,9,-9,-9
VEN,Venezuela,1924,0,9,-9,-9
VEN,Venezuela,1925,0,9,-9,-9
VEN,Venezuela,1926,0,9,-9,-9
VEN,Venezuela,1927,0,9,-9,-9
VEN,Venezuela,1928,0,9,-9,-9
VEN,Venezuela,1929,0,9,-9,-9
VEN,Venezuela,1930,0,9,-9,-9
VEN,Venezuela,1931,0,9,-9,-9
VEN,Venezuela,1932,0,9,-9,-9
VEN,Venezuela,1933,0,9,-9,-9
VEN,Venezuela,1934,0,9,-9,-9
VEN,Venezuela,1935,-88,-88,-88,-7
VEN,Venezuela,1936,0,6,-6,-6
VEN,Venezuela,1937,0,5,-5,-5
VEN,Venezuela,1938,0,5,-5,-5
VEN,Venezuela,1939,0,5,-5,-5
VEN,Venezuela,1940,0,5,-5,-5
VEN,Venezuela,1941,1,4,-3,-3
VEN,Venezuela,1942,1,4,-3,-3
VEN,Venezuela,1943,1,4,-3,-3
VEN,Venezuela,1944,1,4,-3,-3
VEN,Venezuela,1945,1,4,-3,-3
VEN,Venezuela,1946,1,4,-3,-3
VEN,Venezuela,1947,1,4,-3,-3
VEN,Venezuela,1948,1,4,-3,-3
VEN,Venezuela,1949,1,4,-3,-3
VEN,Venezuela,1950,1,4,-3,-3
VEN,Venezuela,1951,1,4,-3,-3
VEN,Venezuela,1952,1,4,-3,-3
VEN,Venezuela,1953,1,4,-3,-3
VEN,Venezuela,1954,1,4,-3,-3
VEN,Venezuela,1955,1,4,-3,-3
VEN,Venezuela,1956,1,4,-3,-3
VEN,Venezuela,1957,1,4,-3,-3
VEN,Venezuela,1958,7,1,6,6
VEN,Venezuela,1959,7,1,6,6
VEN,Venezuela,1960,7,1,6,6
VEN,Venezuela,1961,7,1,6,6
VEN,Venezuela,1962,7,1,6,6
VEN,Venezuela,1963,7,1,6,6
VEN,Venezuela,1964,7,1,6,6
VEN,Venezuela,1965,7,1,6,6
VEN,Venezuela,1966,7,1,6,6
